"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","group"
"query_1","TRUE","0.000744045417842141","57","3","2","0.666666666666667","0.0350877192982456","GO:0022625","GO:CC","cytosolic large ribosomal subunit","22097","856","c(""GO:0015934"", ""GO:0022626"")","4"
"query_1","TRUE","0.00315785483384291","117","3","2","0.666666666666667","0.0170940170940171","GO:0015934","GO:CC","large ribosomal subunit","22097","709","GO:0044391","4"
"query_1","TRUE","0.00315785483384291","117","3","2","0.666666666666667","0.0170940170940171","GO:0022626","GO:CC","cytosolic ribosome","22097","857","c(""GO:0005829"", ""GO:0005840"")","4"
"query_1","TRUE","0.00851325366673471","192","3","2","0.666666666666667","0.0104166666666667","GO:0044391","GO:CC","ribosomal subunit","22097","2076","c(""GO:0005840"", ""GO:1990904"")","4"
"query_1","TRUE","0.040955632054634","422","3","2","0.666666666666667","0.004739336492891","GO:0005925","GO:CC","focal adhesion","22097","451","GO:0030055","4"
"query_1","TRUE","0.0429088981090462","432","3","2","0.666666666666667","0.00462962962962963","GO:0030055","GO:CC","cell-substrate junction","22097","869","GO:0070161","4"
"query_1","TRUE","0.00321557992148901","1100","3","3","1","0.00272727272727273","GO:0005198","GO:MF","structural molecule activity","20212","1347","GO:0003674","4"
"query_1","TRUE","0.0292379583365215","450","3","2","0.666666666666667","0.00444444444444444","GO:0003735","GO:MF","structural constituent of ribosome","20212","353","GO:0005198","4"
"query_1","TRUE","0.000969406989367701","153","2","2","1","0.0130718954248366","KEGG:03010","KEGG","Ribosome","8484","208","KEGG:00000","4"
"query_1","TRUE","0.00221467979640119","231","2","2","1","0.00865800865800866","KEGG:05171","KEGG","Coronavirus disease - COVID-19","8484","452","KEGG:00000","4"
"query_1","TRUE","0.00169668615509134","434","3","3","1","0.00691244239631336","MIRNA:hsa-miR-744-5p","MIRNA","hsa-miR-744-5p","14819","2463","MIRNA:000000","4"
"query_1","TRUE","0.00915020298926292","90","3","2","0.666666666666667","0.0222222222222222","REAC:R-HSA-192823","REAC","Viral mRNA Translation","10842","2572","REAC:R-HSA-168273","4"
"query_1","TRUE","0.00915020298926292","90","3","2","0.666666666666667","0.0222222222222222","REAC:R-HSA-156902","REAC","Peptide chain elongation","10842","1673","REAC:R-HSA-156842","4"
"query_1","TRUE","0.00998393126755346","94","3","2","0.666666666666667","0.0212765957446809","REAC:R-HSA-72764","REAC","Eukaryotic Translation Termination","10842","842","REAC:R-HSA-72766","4"
"query_1","TRUE","0.00998393126755346","94","3","2","0.666666666666667","0.0212765957446809","REAC:R-HSA-2408557","REAC","Selenocysteine synthesis","10842","2120","REAC:R-HSA-2408522","4"
"query_1","TRUE","0.00998393126755346","94","3","2","0.666666666666667","0.0212765957446809","REAC:R-HSA-156842","REAC","Eukaryotic Translation Elongation","10842","840","REAC:R-HSA-72766","4"
"query_1","TRUE","0.0104143433704311","96","3","2","0.666666666666667","0.0208333333333333","REAC:R-HSA-975956","REAC","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","10842","1559","REAC:R-HSA-927802","4"
"query_1","TRUE","0.0117597308468719","102","3","2","0.666666666666667","0.0196078431372549","REAC:R-HSA-72689","REAC","Formation of a pool of free 40S subunits","10842","922","REAC:R-HSA-72737","4"
"query_1","TRUE","0.0117597308468719","102","3","2","0.666666666666667","0.0196078431372549","REAC:R-HSA-9633012","REAC","Response of EIF2AK4 (GCN2) to amino acid deficiency","10842","2021","REAC:R-HSA-9711097","4"
"query_1","TRUE","0.0141823437646938","112","3","2","0.666666666666667","0.0178571428571429","REAC:R-HSA-156827","REAC","L13a-mediated translational silencing of Ceruloplasmin expression","10842","1258","REAC:R-HSA-72613","4"
"query_1","TRUE","0.0144369875037138","113","3","2","0.666666666666667","0.0176991150442478","REAC:R-HSA-1799339","REAC","SRP-dependent cotranslational protein targeting to membrane","10842","2089","REAC:R-HSA-72766","4"
"query_1","TRUE","0.0144369875037138","113","3","2","0.666666666666667","0.0176991150442478","REAC:R-HSA-72706","REAC","GTP hydrolysis and joining of the 60S ribosomal subunit","10842","995","REAC:R-HSA-72737","4"
"query_1","TRUE","0.0152144149779562","116","3","2","0.666666666666667","0.0172413793103448","REAC:R-HSA-975957","REAC","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","10842","1558","REAC:R-HSA-927802","4"
"query_1","TRUE","0.0152144149779562","116","3","2","0.666666666666667","0.0172413793103448","REAC:R-HSA-927802","REAC","Nonsense-Mediated Decay (NMD)","10842","1560","REAC:R-HSA-8953854","4"
"query_1","TRUE","0.0154780548090171","117","3","2","0.666666666666667","0.0170940170940171","REAC:R-HSA-2408522","REAC","Selenoamino acid metabolism","10842","2119","REAC:R-HSA-71291","4"
"query_1","TRUE","0.0162824603876022","120","3","2","0.666666666666667","0.0166666666666667","REAC:R-HSA-72737","REAC","Cap-dependent Translation Initiation","10842","297","REAC:R-HSA-72613","4"
"query_1","TRUE","0.0162824603876022","120","3","2","0.666666666666667","0.0166666666666667","REAC:R-HSA-72613","REAC","Eukaryotic Translation Initiation","10842","841","REAC:R-HSA-72766","4"
"query_1","TRUE","0.0166961424548053","780","3","3","1","0.00384615384615385","REAC:R-HSA-2262752","REAC","Cellular responses to stress","10842","332","REAC:R-HSA-8953897","4"
"query_1","TRUE","0.0176125952794594","794","3","3","1","0.00377833753148615","REAC:R-HSA-8953897","REAC","Cellular responses to stimuli","10842","331","REAC:0000000","4"
"query_1","TRUE","0.0200017269347234","133","3","2","0.666666666666667","0.0150375939849624","REAC:R-HSA-168273","REAC","Influenza Viral RNA Transcription and Replication","10842","1152","REAC:R-HSA-168255","4"
"query_1","TRUE","0.0261186397648813","152","3","2","0.666666666666667","0.0131578947368421","REAC:R-HSA-168255","REAC","Influenza Infection","10842","1151","REAC:R-HSA-9824446","4"
"query_1","TRUE","0.0278624601145351","157","3","2","0.666666666666667","0.0127388535031847","REAC:R-HSA-9711097","REAC","Cellular response to starvation","10842","330","REAC:R-HSA-2262752","4"
"query_1","TRUE","0.0330417123819046","171","3","2","0.666666666666667","0.0116959064327485","REAC:R-HSA-9010553","REAC","Regulation of expression of SLITs and ROBOs","10842","1965","REAC:R-HSA-376176","4"
"query_1","TRUE","0.0374171312333318","182","3","2","0.666666666666667","0.010989010989011","REAC:R-HSA-6791226","REAC","Major pathway of rRNA processing in the nucleolus and cytosol","10842","1348","REAC:R-HSA-8868773","4"
"query_1","TRUE","0.0416279431306771","192","3","2","0.666666666666667","0.0104166666666667","REAC:R-HSA-8868773","REAC","rRNA processing in the nucleus and cytosol","10842","2656","REAC:R-HSA-72312","4"
"query_1","TRUE","0.0460603726916536","202","3","2","0.666666666666667","0.0099009900990099","REAC:R-HSA-72312","REAC","rRNA processing","10842","2654","REAC:R-HSA-8953854","4"
"query_1","TRUE","0.000996760462450801","88","3","2","0.666666666666667","0.0227272727272727","WP:WP477","WP","Cytoplasmic ribosomal proteins","8286","517","WP:000000","4"
"query_1","TRUE","0.00945906000591235","8","1","1","1","0.125","CORUM:6194","CORUM","B-WICH complex","3383","1965","CORUM:0000000","5"
"query_1","TRUE","0.010641442506651","9","1","1","1","0.111111111111111","CORUM:6302","CORUM","B-WICH complex","3383","2042","CORUM:0000000","5"
"query_1","TRUE","0.0224429304314477","8","2","1","0.5","0.125","GO:0110016","GO:CC","B-WICH complex","22097","3421","c(""GO:0005730"", ""GO:0070603"")","5"
"query_1","TRUE","0.028052393211861","10","2","1","0.5","0.1","GO:0042564","GO:CC","NLS-dependent protein nuclear import complex","22097","1787","GO:0031074","5"
"query_1","TRUE","0.0336613480612797","12","2","1","0.5","0.0833333333333333","GO:0031074","GO:CC","nucleocytoplasmic transport complex","22097","1037","GO:0032991","5"
"query_1","TRUE","0.0366917688039537","406","2","2","1","0.00492610837438424","MIRNA:hsa-miR-331-3p","MIRNA","hsa-miR-331-3p","14819","685","MIRNA:000000","5"
"query_1","TRUE","0.033554560281301","13","2","1","0.5","0.0769230769230769","REAC:R-HSA-140342","REAC","Apoptosis induced DNA fragmentation","10842","154","REAC:R-HSA-75153","5"
"query_1","TRUE","0.0412922030522149","16","2","1","0.5","0.0625","REAC:R-HSA-2559584","REAC","Formation of Senescence-Associated Heterochromatin Foci (SAHF)","10842","919","REAC:R-HSA-2559586","5"
"query_1","TRUE","0.0212765920254223","2","3","1","0.333333333333333","0.5","CORUM:668","CORUM","BKCA-beta2AR-AKAP79 signaling complex","3383","369","CORUM:0000000","6"
"query_1","TRUE","0.0212765920254223","2","3","1","0.333333333333333","0.5","CORUM:6748","CORUM","KCNMA1-LRRC26 complex","3383","2352","CORUM:0000000","6"
"query_1","TRUE","0.0212765920254223","2","3","1","0.333333333333333","0.5","CORUM:7114","CORUM","ABRAXAS2-SHMT2 complex","3383","2611","CORUM:0000000","6"
"query_1","TRUE","0.0212765920254223","2","3","1","0.333333333333333","0.5","CORUM:672","CORUM","BKCA-beta2AR complex","3383","370","CORUM:0000000","6"
"query_1","TRUE","0.0212765920254223","2","3","1","0.333333333333333","0.5","CORUM:2145","CORUM","HSF1-YWHAE complex","3383","916","CORUM:0000000","6"
"query_1","TRUE","0.0319054504175904","3","3","1","0.333333333333333","0.333333333333333","CORUM:5873","CORUM","RAF1-MAP2K1-YWHAE complex","3383","1837","CORUM:0000000","6"
"query_1","TRUE","0.0319054504175904","3","3","1","0.333333333333333","0.333333333333333","CORUM:5872","CORUM","BRAF-MAP2K1-MAP2K2-YWHAE complex","3383","1836","CORUM:0000000","6"
"query_1","TRUE","0.042528019544438","4","3","1","0.333333333333333","0.25","CORUM:5877","CORUM","MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex","3383","1839","CORUM:0000000","6"
"query_1","TRUE","0.00241816301364836","2109","11","7","0.636363636363636","0.00331910858226648","GO:0070062","GO:CC","extracellular exosome","22097","2418","c(""GO:0005615"", ""GO:1903561"")","6"
"query_1","TRUE","0.00260699651588731","2133","11","7","0.636363636363636","0.00328176277543366","GO:1903561","GO:CC","extracellular vesicle","22097","3690","c(""GO:0031982"", ""GO:0065010"")","6"
"query_1","TRUE","0.00261512586425175","2134","11","7","0.636363636363636","0.00328022492970947","GO:0043230","GO:CC","extracellular organelle","22097","1882","c(""GO:0005576"", ""GO:0043226"")","6"
"query_1","TRUE","0.00261512586425175","2134","11","7","0.636363636363636","0.00328022492970947","GO:0065010","GO:CC","extracellular membrane-bounded organelle","22097","2398","c(""GO:0043227"", ""GO:0043230"")","6"
"query_1","TRUE","0.00564213232365623","422","11","4","0.363636363636364","0.00947867298578199","GO:0005925","GO:CC","focal adhesion","22097","451","GO:0030055","6"
"query_1","TRUE","0.00618242064127746","432","11","4","0.363636363636364","0.00925925925925926","GO:0030055","GO:CC","cell-substrate junction","22097","869","GO:0070161","6"
"query_1","TRUE","0.0448798574777587","2230","11","6","0.545454545454545","0.00269058295964126","GO:0030054","GO:CC","cell junction","22097","868","GO:0110165","6"
"query_1","TRUE","0.0454418492796973","3303","11","7","0.636363636363636","0.00211928549803209","GO:0005615","GO:CC","extracellular space","22097","232","c(""GO:0005576"", ""GO:0110165"")","6"
"query_1","TRUE","0.0234227355264158","42","8","2","0.25","0.0476190476190476","WP:WP4148","WP","Splicing factor NOVA regulated synaptic proteins","8286","343","WP:000000","6"
"query_1","TRUE","0.00274707199041903","7","12","2","0.166666666666667","0.285714285714286","GO:0006561","GO:BP","proline biosynthetic process","21031","2307","c(""GO:0006560"", ""GO:0009084"")","7"
"query_1","TRUE","0.00274707199041903","7","12","2","0.166666666666667","0.285714285714286","GO:0055129","GO:BP","L-proline biosynthetic process","21031","14729","c(""GO:0006561"", ""GO:0018130"", ""GO:1901362"")","7"
"query_1","TRUE","0.00718559338687249","11","12","2","0.166666666666667","0.181818181818182","GO:0006560","GO:BP","proline metabolic process","21031","2306","GO:0009064","7"
"query_1","TRUE","0.0222840687969915","19","12","2","0.166666666666667","0.105263157894737","GO:0009084","GO:BP","glutamine family amino acid biosynthetic process","21031","3294","c(""GO:0009064"", ""GO:0170034"", ""GO:0170038"")","7"
"query_1","TRUE","0.000199085876830721","5","11","2","0.181818181818182","0.4","GO:0004735","GO:MF","pyrroline-5-carboxylate reductase activity","20212","1019","GO:0016646","7"
"query_1","TRUE","0.003034278822092","18","11","2","0.181818181818182","0.111111111111111","GO:0016646","GO:MF","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","20212","2873","GO:0016645","7"
"query_1","TRUE","0.00747422762716646","28","11","2","0.181818181818182","0.0714285714285714","GO:0016645","GO:MF","oxidoreductase activity, acting on the CH-NH group of donors","20212","2872","GO:0016491","7"
"query_1","TRUE","0.0402731050860841","1","11","1","0.0909090909090909","1","GO:0008424","GO:MF","glycoprotein 6-alpha-L-fucosyltransferase activity","20212","1702","c(""GO:0046921"", ""GO:0140103"")","7"
"query_1","TRUE","0.0402731050860841","1","11","1","0.0909090909090909","1","GO:0046921","GO:MF","alpha-(1->6)-fucosyltransferase activity","20212","6245","GO:0008417","7"
"query_1","TRUE","0.0402731050860841","1","11","1","0.0909090909090909","1","GO:0102758","GO:MF","very-long-chain enoyl-CoA reductase activity","20212","9856","GO:0016628","7"
"query_1","TRUE","0.00969706044511238","48","7","2","0.285714285714286","0.0416666666666667","KEGG:00330","KEGG","Arginine and proline metabolism","8484","36","KEGG:00000","7"
"query_1","TRUE","0.02298301923496","74","7","2","0.285714285714286","0.027027027027027","KEGG:01230","KEGG","Biosynthesis of amino acids","8484","188","KEGG:00000","7"
"query_1","TRUE","0.00350476806887284","13","10","2","0.2","0.153846153846154","REAC:R-HSA-8964539","REAC","Glutamate and glutamine metabolism","10842","1024","REAC:R-HSA-71291","7"
"query_1","TRUE","0.0185406447777937","42","9","2","0.222222222222222","0.0476190476190476","WP:WP4290","WP","Metabolic reprogramming in colon cancer","8286","390","WP:000000","7"
"query_1","TRUE","0.0159621637599778","1","2","1","0.5","1","CORUM:5716","CORUM","NOS3-HSP90 complex, VEGF induced","3383","1782","CORUM:0000000","8"
"query_1","TRUE","0.0319196077790316","2","2","1","0.5","0.5","CORUM:6591","CORUM","Hsp90-p23 complex","3383","2241","CORUM:0000000","8"
"query_1","TRUE","0.0319196077790316","2","2","1","0.5","0.5","CORUM:6402","CORUM","NMNAT2-HSP90 complex","3383","2101","CORUM:0000000","8"
"query_1","TRUE","0.0319196077790316","2","2","1","0.5","0.5","CORUM:6399","CORUM","DNAJC7-HSPA8-HSP90AA1 complex","3383","2100","CORUM:0000000","8"
"query_1","TRUE","0.0319196077790316","2","2","1","0.5","0.5","CORUM:6143","CORUM","KPNB1-RAN complex","3383","1924","CORUM:0000000","8"
"query_1","TRUE","0.0319196077790316","2","2","1","0.5","0.5","CORUM:5718","CORUM","NOS3-HSP90-AKT complex, VEGF induced","3383","1783","CORUM:0000000","8"
"query_1","TRUE","0.0319196077790316","2","2","1","0.5","0.5","CORUM:7284","CORUM","GSK3B-HSP90AA1-PKM2 complex","3383","2744","CORUM:0000000","8"
"query_1","TRUE","0.0319196077790316","2","2","1","0.5","0.5","CORUM:4158","CORUM","HSP90-FKBP38-CAM-Ca(2+) complex","3383","1539","CORUM:0000000","8"
"query_1","TRUE","0.0478723320571822","3","2","1","0.5","0.333333333333333","CORUM:6512","CORUM","ILK-HSP90-CDC37 complex","3383","2187","CORUM:0000000","8"
"query_1","TRUE","0.0478723320571822","3","2","1","0.5","0.333333333333333","CORUM:6141","CORUM","Importin alpha-CAS-RanGTP complex","3383","1922","CORUM:0000000","8"
"query_1","TRUE","0.0478723320571822","3","2","1","0.5","0.333333333333333","CORUM:1554","CORUM","RANBP1-RAN-KPNB1 complex","3383","781","CORUM:0000000","8"
"query_1","TRUE","0.0478723320571822","3","2","1","0.5","0.333333333333333","CORUM:1552","CORUM","TNPO2-RAN-NXF1 complex","3383","780","CORUM:0000000","8"
"query_1","TRUE","0.0478723320571822","3","2","1","0.5","0.333333333333333","CORUM:1551","CORUM","IPO13-RAN-EIF1AX complex","3383","779","CORUM:0000000","8"
"query_1","TRUE","0.0478723320571822","3","2","1","0.5","0.333333333333333","CORUM:1045","CORUM","Snurportin-CRM1-RanGTP complex","3383","560","CORUM:0000000","8"
"query_1","TRUE","0.0478723320571822","3","2","1","0.5","0.333333333333333","CORUM:5622","CORUM","HSP90-CIP1-FKBPL complex","3383","1750","CORUM:0000000","8"
"query_1","TRUE","0.0290013642364763","41","6","2","0.333333333333333","0.0487804878048781","GO:0042307","GO:BP","positive regulation of protein import into nucleus","21031","10426","c(""GO:0006606"", ""GO:0042306"", ""GO:0046824"", ""GO:0090316"", ""GO:1900182"")","8"
"query_1","TRUE","0.04812645352115","111","6","2","0.333333333333333","0.018018018018018","GO:0048770","GO:CC","pigment granule","22097","2241","GO:0031410","8"
"query_1","TRUE","0.04812645352115","111","6","2","0.333333333333333","0.018018018018018","GO:0042470","GO:CC","melanosome","22097","1785","GO:0048770","8"
